neighborhood,name,rating,review_count,price,latitude,longitude,category,parent_category
Kips Bay,Tiny Thai Cafe,3.0,1,,40.742176,-73.98104000000001,thai,restaurants
Kips Bay,Flacoz Tacoz,2.0,14,$,40.737478,-73.980438,pizza,restaurants
Kips Bay,Spring Sushi and Miyako,1.0,1,$$,40.7425799,-73.97771999999999,japanese,restaurants
Kips Bay,Musashi,3.0,4,,40.7444,-73.98146,sushi,restaurants
Kips Bay,NY Grill & Deli,1.0,1,,40.744170000000004,-73.97483000000001,delis,restaurants
Kips Bay,Panini Cafe,1.0,1,,40.74367,-73.97400999999999,cafes,restaurants
Kips Bay,Mee Noodle Shop and Grill,4.0,1,,40.7443886,-73.98146820000001,chinese,restaurants
Kips Bay,Yu Chon,2.0,1,,40.739162445068395,-73.9829483032227,korean,restaurants
Kips Bay,Hunan East,1.0,1,,40.73767,-73.98128,chinese,restaurants
Little Italy,Banh Mi Saigon,4.0,1453,$,40.719312,-73.996691,vietnamese,restaurants
Little Italy,Gelso & Grand,4.5,910,$$,40.7194089547259,-73.99737778777221,italian,restaurants
Little Italy,Aunt Jake's,4.0,1462,$$,40.7186467,-73.99792409999999,italian,restaurants
Little Italy,Margherita NYC,4.0,304,$$,40.718986511230504,-73.99693298339841,italian,restaurants
Little Italy,Caffe Palermo,3.5,558,$$,40.718959600000005,-73.9972725,bakeries,food
Little Italy,Pepe Rosso Social,4.0,831,$$,40.72007,-73.99618000000001,italian,restaurants
Little Italy,Benito One,4.0,712,$$,40.720018846094796,-73.9969412164592,italian,restaurants
Little Italy,Saigon Vietnamese Sandwich Deli,4.0,620,$,40.71995820000001,-73.9958631,sandwiches,restaurants
Little Italy,Pho Bang Restaurant,4.0,543,$,40.71952,-73.99656999999999,vietnamese,restaurants
Little Italy,Angelo's,3.5,389,$$$,40.718957,-73.997384,italian,restaurants
Little Italy,La Bella Vita,4.0,382,$$,40.719815999999994,-73.997403,italian,restaurants
Little Italy,Puglia Ristorante,4.0,496,$$,40.7181606872639,-73.99769756511441,italian,restaurants
Little Italy,Two Hands,3.5,647,$$,40.7196877016852,-73.9961054743265,cafes,restaurants
Little Italy,Nyonya,4.0,2070,$$,40.7190148,-73.9968228,asianfusion,restaurants
Little Italy,Il Cortile Restaurant,3.5,528,$$,40.718005,-73.99826800000001,italian,restaurants
Little Italy,Yiwanmen,4.0,141,$,40.7193132739237,-73.9962630421457,noodles,restaurants
Little Italy,La Nonna,3.5,266,$$,40.718546780939,-73.99758568251909,italian,restaurants
Little Italy,Zia Maria-Little Italy,4.0,129,$$,40.71861,-73.99754,italian,restaurants
Little Italy,Hometown Hotpot & BBQ,4.0,1235,$$,40.71931,-73.99689000000001,hotpot,restaurants
Little Italy,Il Piccolo Bufalo,3.5,242,$$,40.71883,-73.99781,italian,restaurants
Little Italy,Umberto's Clam House,3.0,433,$$,40.718702,-73.9976166,seafood,restaurants
Little Italy,Yi Ji Shi Mo Noodle Corp,4.5,84,$,40.71824,-73.99583,chinese,restaurants
Little Italy,Cheong Fun Cart,4.5,76,$,40.7176279773311,-73.99637368570559,foodstands,restaurants
Little Italy,Casa Bella Restaurant,3.0,488,$$,40.718179080217,-73.9979933232788,italian,restaurants
Little Italy,Paesano of Mulberry Street,4.0,925,$$,40.718554,-73.997447,italian,restaurants
Little Italy,Manna House Bakery,4.0,65,$,40.71815,-73.99705,bakeries,food
Little Italy,Green Garden Village,4.0,44,$$,40.7190136,-73.9959638,dimsum,chinese
Little Italy,Quan Sushi,3.5,162,$$,40.7202030340814,-73.99633476890229,sushi,restaurants
Little Italy,Da Gennaro,4.0,986,$$,40.71832,-73.99794,italian,restaurants
Little Italy,Lunella Ristorante Italiano,3.5,230,$$,40.720108,-73.997215,italian,restaurants
Little Italy,Kong Kee,4.0,53,$,40.719046999999996,-73.996139,chinese,restaurants
Little Italy,Da Nico Ristorante,4.0,765,$$,40.719685,-73.997062,italian,restaurants
Little Italy,OK 218,3.5,61,$,40.718990000000005,-73.995811,chinese,restaurants
Little Italy,La Mela Ristorante,3.5,762,$$,40.719907,-73.997294,italian,restaurants
Little Italy,Baz Bagel and Restaurant,3.5,385,$$,40.7193075362767,-73.9977402932106,breakfast_brunch,restaurants
Little Italy,Luna Ristorante,3.5,158,$$,40.717689299999996,-73.9984226,italian,restaurants
Little Italy,Tiny Shanghai,4.0,268,$$,40.71781,-73.99795,shanghainese,chinese
Little Italy,Maman Soho,4.0,489,$$,40.720279999999995,-73.9984,cafes,restaurants
Little Italy,Caffe Napoli,3.0,627,$$,40.71819,-73.99776999999999,italian,restaurants
Little Italy,Nuan Xin Rice Roll,3.5,17,$,40.718586,-73.995919,taiwanese,restaurants
Little Italy,Shoo Shoo,4.0,79,,40.72015,-73.99623000000001,mediterranean,restaurants
Little Italy,Grotta Azzurra Restaurant,3.0,524,$$,40.720329,-73.997045,italian,restaurants
Little Italy,Vincent's Restaurant,3.0,257,$$,40.7179220761959,-73.9975306433213,italian,restaurants
Little Italy,Buona Notte,2.5,65,$$,40.7177903386194,-73.9980647737447,italian,restaurants
Little Italy,Capri Ristorante,2.5,293,$$,40.71894,-73.99759,italian,restaurants
Little Italy,Mambo taliano Ristorante & Piano Bar,1.5,61,$$,40.718990000000005,-73.99774000000001,italian,restaurants
Little Italy,Sofia's,5.0,2,,40.71888,-73.99776999999999,italian,restaurants
Little Italy,213 Grand St Gourmet,5.0,2,,40.718790000000006,-73.99608,restaurants,
Little Italy,Original Vincent's,3.0,10,,40.717631921407296,-73.9971734794686,italian,restaurants
Little Italy,China Town Food Market,4.5,3,$,40.718555,-73.99556700000001,chinese,restaurants
Little Italy,Mei-Ju Vege Gourmet,5.0,1,,40.718654,-73.9969454,chinese,restaurants
Little Italy,Marché Maman,4.0,19,$$,40.72022,-73.99845,cafes,restaurants
Little Italy,Amici Ristorante,3.0,6,$$,40.719809999999995,-73.99722,italian,restaurants
Little Italy,Fresh Roasted Chestnuts,4.0,1,,40.7192268371582,-73.99627685546879,foodstands,restaurants
Little Italy,Chung Chou City I,4.0,1,,40.718990000000005,-73.995811,restaurants,
Little Italy,Deli Manjoo,4.0,2,,40.71758,-73.99603990000001,foodstands,restaurants
Little Italy,Focolare Bar And Bistro,2.0,9,$$,40.717709899999996,-73.9985,italian,restaurants
Little Italy,Lo Spuntino,4.0,2,,40.717773,-73.99846600000001,restaurants,
Little Italy,Sun Dou Dumpling Restaurant,3.0,1,,40.719046999999996,-73.995971,chinese,restaurants
Lower East Side,Katz's Delicatessen,4.0,12214,$$,40.722237,-73.98743,delis,restaurants
Lower East Side,Clinton Street Baking Company,4.0,5062,$$,40.721128,-73.983933,bakeries,food
Lower East Side,Beauty & Essex,4.0,3494,$$$,40.72037,-73.98676999999999,newamerican,restaurants
Lower East Side,Jajaja Plantas Mexicana,4.5,928,$$,40.714153031714204,-73.99042479693891,mexican,restaurants
Lower East Side,Russ & Daughters Cafe,4.0,1003,$$,40.7196253171697,-73.9895758930263,bagels,food
Lower East Side,Rizzo's Fine Pizza,4.5,718,$$,40.720852,-73.98445600000001,pizza,restaurants
Lower East Side,Gaia Italian Café,4.0,985,$,40.721653,-73.98534599999999,italian,restaurants
Lower East Side,Barrio Chino,4.0,1107,$$,40.718022,-73.990026,mexican,restaurants
Lower East Side,Claw Daddy's,4.0,1675,$$,40.722071,-73.98846999999999,cajun,restaurants
Lower East Side,Ginger and Lemongrass,4.0,363,$$,40.719120000000004,-73.98567,vietnamese,restaurants
Lower East Side,Sons of Essex,4.0,1241,$$,40.720315,-73.987774,newamerican,restaurants
Lower East Side,Orchard Grocer,4.5,213,$$,40.717744,-73.990187,delis,restaurants
Lower East Side,Mughlai Grill,4.5,348,$$,40.7210905,-73.9840446,indpak,restaurants
Lower East Side,SakaMai,4.0,669,$$$,40.7209536656701,-73.98814072394259,japanese,restaurants
Lower East Side,Shopsin's,4.0,708,$$,40.718595,-73.988157,sandwiches,restaurants
Lower East Side,Kopitiam,4.0,644,$$,40.71387,-73.99091,malaysian,restaurants
Lower East Side,Dudley's,4.0,706,$$,40.71798,-73.99042,cafes,restaurants
Lower East Side,Nakamura,4.0,377,$$,40.717975,-73.98511500000001,ramen,japanese
Lower East Side,Ivan Ramen,3.5,1289,$$,40.72058,-73.98454,ramen,japanese
Lower East Side,Erin McKenna's Bakery,3.5,1084,$,40.718132000000004,-73.989604,bakeries,food
Lower East Side,Wolfnights,4.0,532,$$,40.7198896,-73.9885666,newamerican,restaurants
Lower East Side,Cornerstone Cafe,4.0,1115,$$,40.7220618263077,-73.983249573445,italian,restaurants
Lower East Side,The Burgary,4.5,255,$$,40.7193370804105,-73.9850228946549,burgers,restaurants
Lower East Side,Congee Village,3.5,1593,$$,40.7187,-73.99031,cantonese,chinese
Lower East Side,Essex Market,4.0,262,$$,40.718101000000004,-73.987587,publicmarkets,shopping
Lower East Side,Souvlaki GR,4.0,879,$$,40.721196,-73.98711800000001,greek,restaurants
Lower East Side,Creperie,4.0,471,$,40.7203575,-73.98833909999999,creperies,restaurants
Lower East Side,Zyara NY,4.5,163,$,40.719640000000005,-73.98507,mediterranean,restaurants
Lower East Side,Benson's NYC,4.5,389,$$,40.7218302,-73.9866963,newamerican,restaurants
Lower East Side,Set L.E.S,4.0,451,$$,40.7198495417833,-73.9885318279266,gastropubs,restaurants
Lower East Side,Patacon Pisao,4.0,367,$,40.720379,-73.987588,venezuelan,latin
Lower East Side,Balvanera,4.5,232,$$$,40.72063,-73.98539,argentine,restaurants
Lower East Side,Ramen Ishida,4.5,185,$$,40.71962979999999,-73.988366,ramen,japanese
Lower East Side,Speedy Romeo,4.0,308,$$,40.71951,-73.98514,pizza,restaurants
Lower East Side,China North Dumpling,4.0,304,$,40.7158,-73.9898,chinese,restaurants
Lower East Side,Tiny's Giant Sandwich Shop,4.0,488,$,40.7195,-73.98699,sandwiches,restaurants
Lower East Side,Cheese Grille,4.0,569,$$,40.7219115,-73.9886709,tradamerican,restaurants
Lower East Side,Clancey,4.5,173,$$,40.7190299,-73.98521,newamerican,restaurants
Lower East Side,Trapizzino,4.5,227,$$,40.72043,-73.98894,italian,restaurants
Lower East Side,Sauce Restaurant,4.0,807,$$,40.720512182453,-73.98940028841899,italian,restaurants
Lower East Side,Empanada Mama L.E.S,4.0,721,$,40.71873,-73.9909,latin,restaurants
Lower East Side,Boulton & Watt,4.0,680,$$,40.722496299999996,-73.986439,newamerican,restaurants
Lower East Side,Mr. Taka Ramen,4.0,470,$$,40.72128,-73.98903,ramen,japanese
Lower East Side,Sushumai Asian Fusion,4.5,188,$$,40.72116106908479,-73.9872866123915,sushi,restaurants
Lower East Side,Dirty French,4.0,654,$$$,40.72183,-73.98719,french,restaurants
Lower East Side,Spaghetti Incident,4.0,591,$$,40.722315344143894,-73.9899454318763,italian,restaurants
Lower East Side,Contra,4.0,323,$$$$,40.719878,-73.989063,newamerican,restaurants
Lower East Side,Wafels & Dinges,4.0,574,$$,40.72182,-73.983287,belgian,restaurants
Lower East Side,La Margarita Pizzeria,4.5,288,$,40.721539242078705,-73.9876275438289,pizza,restaurants
Lower East Side,Good Thanks NYC,4.5,164,$$,40.71972,-73.98952,cafes,restaurants
Lower East Side,Scarr's Pizza,4.0,390,$,40.715340000000005,-73.9914,pizza,restaurants
Lower East Side,Holy Cow,4.5,253,$,40.7143638,-73.9906935,burgers,restaurants
Lower East Side,Diller,5.0,57,,40.716465,-73.989078,tradamerican,restaurants
Lower East Side,Cafe d’Avignon - Essex Market,4.5,82,$$,40.71792,-73.98831700000001,bakeries,food
Lower East Side,Sticky Rice,3.5,371,$$,40.71798,-73.99042,thai,restaurants
Lower East Side,Essex Taqueria,4.0,274,$,40.719741799999994,-73.9877989,mexican,restaurants
Lower East Side,Thailicious LES,4.5,94,$$,40.71927,-73.98509,thai,restaurants
Lower East Side,Casa Adela,4.0,457,$$,40.722640000000006,-73.97973,latin,restaurants
Lower East Side,Heaven's Hot Bagel,4.0,199,$,40.721309999999995,-73.98436,bagels,food
Lower East Side,An Choi,3.5,500,$$,40.71798,-73.99042,vietnamese,restaurants
Lower East Side,Kuma Inn,3.5,389,$$,40.71949,-73.98892,filipino,restaurants
Lower East Side,Stanton Street Pizza,4.0,189,$,40.720729999999996,-73.98671,pizza,restaurants
Lower East Side,Tre,4.0,475,$$,40.72184,-73.987714,italian,restaurants
Lower East Side,Charles Hanson's 169 Soul Jazz Oyster Bar,3.5,446,$,40.713838,-73.98976,tradamerican,restaurants
Lower East Side,Taverna Di Bacco,4.0,271,$$,40.72191,-73.98768000000001,italian,restaurants
Lower East Side,Il Posto Accanto,4.5,216,$$$,40.72238,-73.98403,italian,restaurants
Lower East Side,Mission Chinese,3.0,764,$$,40.71386,-73.98966,chinese,restaurants
Lower East Side,Peasant Stock,4.5,51,$,40.718045000000004,-73.988052,soup,restaurants
Lower East Side,Biga Contemporary Pizza,4.5,83,$$,40.72123,-73.98408,pizza,restaurants
Lower East Side,El Castillo De Jagua,3.5,245,$$,40.719770000000004,-73.98787,latin,restaurants
Lower East Side,Golden Forest,4.0,165,$,40.7167,-73.98945,chinese,restaurants
Lower East Side,May Kaidee East Broadway,4.5,61,,40.714063700000004,-73.987464979291,thai,restaurants
Lower East Side,La Contenta,4.5,747,$$,40.71873,-73.98691,mexican,restaurants
Lower East Side,Douska,4.5,67,,40.7191369,-73.99089980000001,sushi,restaurants
Lower East Side,El Sombrero,3.5,341,$$,40.72124,-73.9875,mexican,restaurants
Lower East Side,Casa Mezcal,3.5,402,$$,40.7179602,-73.9902328,mexican,restaurants
Lower East Side,Le French Diner,4.5,118,$$,40.721827458618705,-73.98796899922041,french,restaurants
Lower East Side,Mee Cafe,4.5,78,$,40.713053,-73.99021,cafes,restaurants
Lower East Side,Tzarevna,4.5,60,$$,40.72082,-73.98874,russian,restaurants
Lower East Side,Yokoya,4.5,196,$$,40.72254,-73.98917,ramen,japanese
Lower East Side,Gentleman Farmer,4.0,285,$$$,40.7210141970542,-73.99106383323671,newamerican,restaurants
Lower East Side,Wu's Wonton King,3.5,265,$$,40.7139415501646,-73.9899386554248,cantonese,chinese
Lower East Side,Wildair,4.0,180,$$$,40.7197229753629,-73.98919771716999,newamerican,restaurants
Lower East Side,CAFÉ MEDI,3.5,259,$$,40.7199,-73.98803000000001,mediterranean,restaurants
Lower East Side,Champion Pizza,4.0,132,$,40.719742,-73.9872791,pizza,restaurants
Lower East Side,Williamsburg Pizza,4.0,226,$,40.71822,-73.99123,pizza,restaurants
Lower East Side,Copper Throat Thai Cuisine,4.5,107,$$,40.71978,-73.98877,thai,restaurants
Lower East Side,Saluggi's East,4.0,91,$$,40.715948062186996,-73.98737851837751,pizza,restaurants
Lower East Side,Kings Co Imperial - New York,4.0,61,$$,40.717946000000005,-73.98541800000001,chinese,restaurants
Lower East Side,Ni Japanese Delicacies,4.5,45,$,40.7185896,-73.98815429999999,japanese,restaurants
Lower East Side,Cortadito Cuban Cuisine,3.0,880,$$,40.722483112365,-73.98278458954199,cuban,restaurants
Lower East Side,One More Thai,3.5,244,$$,40.72103,-73.98380999999999,thai,restaurants
Lower East Side,Pig and Khao,4.0,1654,$$,40.71926,-73.98475,filipino,restaurants
Lower East Side,Petisco Vegano,4.5,49,$$,40.713928,-73.988805,mediterranean,restaurants
Lower East Side,The Hideout Chai Bar,4.5,90,$,40.7209790412755,-73.9910624415156,cafes,restaurants
Lower East Side,Grey Lady,3.5,340,$$,40.718893,-73.990238,seafood,restaurants
Lower East Side,Kaikagetsu NYC,4.5,68,,40.72104,-73.98848000000001,japanese,restaurants
Lower East Side,Ming's Caffe,4.0,118,$,40.714321000000005,-73.990509,chinese,restaurants
Lower East Side,Rosario's Pizza,3.5,280,$,40.72159,-73.98857,pizza,restaurants
Lower East Side,Mille Nonne,4.5,31,,40.71821,-73.98815,italian,restaurants
Lower East Side,La Caverna,3.0,523,$$,40.7198,-73.98714,newamerican,restaurants
Lower East Side,Uchu,4.5,78,$$$$,40.72172,-73.99025999999999,sushi,restaurants
Lower East Side,Optimum Gourmet Deli,4.5,35,$,40.717746000000005,-73.98968599999999,delis,restaurants
Lower East Side,Nordic Preserves Fish and Wildlife Company,4.5,27,$$,40.7188335,-73.98785290000001,scandinavian,restaurants
Lower East Side,Cafe Katja,4.5,786,$$,40.7177673,-73.990589,german,restaurants
Lower East Side,Clinton Square Pizza,4.0,78,$,40.71395,-73.98724,pizza,restaurants
Lower East Side,Randall's Barbecue,4.0,79,$$,40.716406,-73.989006,bbq,restaurants
Lower East Side,Solo Pizza,4.0,184,$,40.722385406494105,-73.98291015625,pizza,restaurants
Lower East Side,The MasalaWala,4.5,1478,$$,40.72191,-73.98666,indpak,restaurants
Lower East Side,3 Times 茅庐,4.0,44,$$,40.718271,-73.985209,dimsum,chinese
Lower East Side,Verlaine,4.0,1429,$$,40.720079,-73.987785,tapasmallplates,restaurants
Lower East Side,Alphonso's Pizzeria & Trattoria,3.5,120,$,40.7143,-73.98172,pizza,restaurants
Lower East Side,Cibao Restaurant,3.5,105,$,40.719159999999995,-73.98484,dominican,caribbean
Lower East Side,indi thai,4.5,74,,40.71983,-73.99035,indpak,restaurants
Lower East Side,Zest Sushi,4.0,824,$$,40.7178344726563,-73.9899597167969,sushi,restaurants
Lower East Side,LES Crêpes & Taqueria,4.0,85,$,40.715442509549796,-73.98998298110959,mexican,restaurants
Lower East Side,Sweet Chick,4.0,1637,$$,40.721739899999996,-73.98739,southern,restaurants
Lower East Side,Da Falafel Guys,4.0,78,$,40.71949,-73.98714,halal,restaurants
Lower East Side,Omar's Kitchen and Rum Bar,4.5,40,,40.720422,-73.984525,caribbean,restaurants
Lower East Side,Cervo's,4.0,63,$$$,40.7149,-73.99132,seafood,restaurants
Lower East Side,M Noodle Shop,4.5,41,,40.720348,-73.988659,dimsum,chinese
Lower East Side,San Loco,3.5,266,$,40.7210575087845,-73.987348174211,tex-mex,restaurants
Lower East Side,Farmhouse Restaurant,3.5,116,$$,40.718089899999995,-73.98949,newamerican,restaurants
Lower East Side,Eat Gai,4.0,61,$,40.7180351,-73.9882738,thai,restaurants
Lower East Side,Remedy Diner,3.0,540,$$,40.72177,-73.98543000000001,diners,restaurants
Lower East Side,Arancini Bros,4.0,45,$,40.7180351,-73.9882738,italian,restaurants
Lower East Side,Pizza Beach,3.5,204,$$,40.721340000000005,-73.988731,pizza,restaurants
Lower East Side,Great Wall Chinese,3.5,84,$,40.7165,-73.98763000000001,chinese,restaurants
Lower East Side,Izzies Cheesesteaks,4.0,70,$$,40.71982,-73.98496999999999,sandwiches,restaurants
Lower East Side,Flowers Cafe,4.0,40,$,40.716256,-73.98969699999999,breakfast_brunch,restaurants
Lower East Side,Dinner on Ludlow,3.0,150,$$,40.718658389000794,-73.9892859285346,newamerican,restaurants
Lower East Side,LoHo Gourmet Deli,4.5,22,$,40.71383,-73.98702,delis,restaurants
Lower East Side,Dirt Candy,4.0,652,$$$,40.7179075,-73.9907183,vegetarian,restaurants
Lower East Side,TSISMIS,4.0,65,$$,40.72012,-73.98931999999999,filipino,restaurants
Lower East Side,Partybus Bakeshop,5.0,15,,40.715981,-73.989862,bakeries,food
Lower East Side,Pause Cafe,4.5,396,$,40.72123,-73.98408,moroccan,restaurants
Lower East Side,Champion Pizza- Ludlow,3.5,65,$,40.71931,-73.98889,pizza,restaurants
Lower East Side,Adventure Cafe,4.5,36,$,40.71873306510871,-73.9896157756448,cafes,restaurants
Lower East Side,Taco Mix,4.0,28,,40.7181,-73.98592,mexican,restaurants
Lower East Side,Zerza Moroccan Kitchen,4.5,18,,40.718244,-73.988109,moroccan,restaurants
Lower East Side,Hotel Chantelle,3.5,1334,$$,40.71843,-73.98909,french,restaurants
Lower East Side,A-1 Pizza Shop,4.0,28,$,40.71457,-73.98236,pizza,restaurants
Lower East Side,Ronin Stones,5.0,12,,40.719444963274896,-73.9850056652613,japanese,restaurants
Lower East Side,Char Sue,4.5,181,$$,40.7196000924977,-73.9879152551293,asianfusion,restaurants
Lower East Side,Poco - NYC,3.5,1607,$$,40.7225107,-73.98290250000001,tapas,restaurants
Lower East Side,Sauce Pizzeria,4.0,44,$,40.7204894,-73.98926999999999,pizza,restaurants
Lower East Side,Koneko,4.5,276,$$,40.72044,-73.98411999999999,cafes,restaurants
Lower East Side,Les Enfants de Boheme,4.5,241,$$,40.713618700000005,-73.9888503,french,restaurants
Lower East Side,Forever Taste,4.0,38,$,40.71294,-73.98979,chinese,restaurants
Lower East Side,Don Ceviche,4.5,11,,40.7180351,-73.9882738,peruvian,restaurants
Lower East Side,Una Pizza Napoletana,3.5,117,$$$,40.72175,-73.98864,pizza,restaurants
Lower East Side,Santo Domingo Bakery,3.5,28,$,40.71862,-73.98561,bakeries,food
Lower East Side,El Nuevo Amanecer Restaurant,3.0,126,$$,40.72098,-73.9872,mexican,restaurants
Lower East Side,Parish New York,4.0,35,$$,40.720525,-73.988734,cajun,restaurants
Lower East Side,Carol's Bun,4.0,32,$,40.7138317002555,-73.9914554524045,chinese,restaurants
Lower East Side,Jadis,4.0,493,$$,40.7210234741789,-73.9910054106201,french,restaurants
Lower East Side,Niche,4.0,100,$$,40.717859999999995,-73.98518,japanese,restaurants
Lower East Side,Davelle,4.0,121,$$,40.71852,-73.98605,japanese,restaurants
Lower East Side,La Flaca,3.5,350,$$,40.7165,-73.98763000000001,mexican,restaurants
Lower East Side,Happy Star Bakery Corp,3.5,44,$,40.71418,-73.9905,bakeries,food
Lower East Side,Zafis Luncheonette,3.0,60,$,40.7149630483769,-73.9826534964702,diners,restaurants
Lower East Side,El Castillo De Jagua 2,3.0,82,$,40.7143299,-73.98185,spanish,restaurants
Lower East Side,Dominican Cravings,4.0,16,,40.717560999999996,-73.98800200000001,empanadas,food
Lower East Side,Blue Ribbon Sushi Izakaya,4.0,514,$$$,40.7220839812692,-73.9882245327093,sushi,restaurants
Lower East Side,Tramezzini NYC,4.5,110,$$,40.72118483516061,-73.983472726423,sandwiches,restaurants
Lower East Side,375 Chicken 'n Fries,4.0,217,$$,40.7197,-73.98844,hotdogs,restaurants
Lower East Side,Plado Tasting Bar,4.5,22,,40.72242,-73.98397,tapasmallplates,restaurants
Lower East Side,Factory Tamal,4.5,96,$,40.7159773,-73.9903625,mexican,restaurants
Lower East Side,Taqueria Diana,3.0,53,$,40.719359999999995,-73.98512,mexican,restaurants
Lower East Side,NYC Falafel,4.0,47,$,40.7225149191837,-73.9890300482512,halal,restaurants
Lower East Side,Dimes Deli,3.5,34,$$,40.71436,-73.99079,sandwiches,restaurants
Lower East Side,Go Vegan Cuisine,5.0,6,,40.714053,-73.987462,vegan,restaurants
Lower East Side,Heros & Villains,5.0,8,,40.718253000000004,-73.988107,sandwiches,restaurants
Lower East Side,Izakaya Juraku,4.5,100,$$,40.7196796287355,-73.98870885372159,izakaya,japanese
Lower East Side,Lower East Side Pizza,3.0,71,$,40.713897705078104,-73.98919677734379,pizza,restaurants
